CustomerID,requency,frequency,monetary,cluster
13351.0,65,117,373.94,1
13352.0,7,327,406.68000000000006,1
13354.0,70,604,743.5300000000003,1
13355.0,121,314,674.7,1
13356.0,79,325,768.2400000000001,1
13357.0,256,322,609.9500000000002,3
13358.0,268,285,439.03000000000003,3
13359.0,58,163,447.85999999999996,1
13362.0,2,1385,3095.9899999999984,1
13363.0,17,710,992.5000000000002,1
13364.0,66,142,269.92,1
13365.0,8,1256,2259.5200000000013,1
13366.0,49,144,56.160000000000004,1
13368.0,256,327,623.4,3
13369.0,353,171,352.81,3
13370.0,365,350,788.4200000000004,3
13372.0,89,159,378.64,1
13373.0,60,1651,3312.2500000000005,1
13375.0,80,443,784.3999999999997,1
13376.0,98,493,1019.7600000000003,1
13379.0,25,601,572.5599999999997,1
13381.0,20,2031,3651.8100000000004,1
13382.0,280,131,222.99,3
13384.0,30,2429,4181.58,1
13385.0,329,281,534.5700000000002,3
13388.0,120,283,727.0500000000002,1
13389.0,10,429,797.96,1
13390.0,74,224,544.0799999999999,1
13391.0,203,4,59.8,2
13394.0,1,2569,2727.24,1
13395.0,184,336,307.72,2
13396.0,21,608,1396.69,1
13397.0,72,431,1549.08,1
13398.0,191,281,457.3400000000001,2
13402.0,126,479,621.2300000000002,1
13403.0,17,44,75.0,1
13404.0,0,111,252.48999999999998,1
13405.0,73,165,572.4509999999999,1
13408.0,1,16345,28746.66999999998,1
13410.0,8,523,1017.21,1
13411.0,106,72,213.55000000000004,1
13414.0,133,1574,1390.5,1
13416.0,43,142,712.5000000000001,1
13417.0,4,162,640.83,1
13418.0,11,3997,6409.419999999997,1
13419.0,63,275,221.05999999999995,1
13420.0,134,114,179.35,2
13421.0,39,1182,1853.1799999999994,1
13422.0,50,1331,2651.0500000000006,1
13425.0,107,1123,1624.2099999999998,1
13426.0,0,2266,3731.9399999999973,1
13427.0,18,545,582.6,1
13428.0,9,156,218.46999999999994,1
13429.0,10,1390,1006.8000000000001,1
13430.0,18,764,710.21,1
13431.0,66,672,1269.0999999999995,1
13434.0,73,300,534.24,1
13435.0,4,2133,3825.29,1
13436.0,1,76,196.88999999999996,1
13437.0,13,1283,3408.0599999999995,1
13439.0,254,242,283.71,3
13441.0,91,204,296.64000000000004,1
13447.0,22,591,1154.05,1
13448.0,16,1682,3613.0700000000024,1
13449.0,23,222,291.88,1
13450.0,26,1982,2043.7200000000003,1
13451.0,25,2155,3035.85,1
13452.0,258,2,590.0,3
13453.0,165,134,356.98,2
13455.0,24,363,1109.33,1
13456.0,17,774,1795.6199999999997,1
13458.0,6,5556,9755.22,1
13460.0,28,286,183.44,1
13461.0,38,1170,1445.0000000000002,1
13462.0,182,63,159.75,2
13464.0,57,403,674.6800000000002,1
13466.0,99,260,317.85,1
13467.0,10,584,1083.71,1
13468.0,1,2597,5753.1900000000005,1
13470.0,98,100,165.0,1
13471.0,0,1590,2531.579999999998,1
13473.0,60,272,427.74,1
13474.0,235,132,229.58999999999997,3
13475.0,190,1012,1431.7800000000009,2
13476.0,178,420,1384.1699999999998,2
13477.0,37,1024,1467.629999999999,1
13479.0,197,135,310.9,2
13481.0,45,1157,1832.3099999999993,1
13482.0,231,116,184.64,3
13483.0,65,160,140.34000000000003,1
13484.0,240,44,313.79999999999995,3
13485.0,232,277,454.24,3
13486.0,77,669,1122.4099999999999,1
13487.0,57,265,575.4000000000001,1
13488.0,16,4524,9026.01,1
13489.0,104,560,449.52,1
13491.0,51,903,1215.82,1
13492.0,135,408,1269.8400000000006,2
13493.0,274,380,618.63,3
13494.0,311,162,316.26,3
13495.0,7,844,2099.62,1
13496.0,10,353,688.73,1
13497.0,282,167,375.04999999999995,3
13499.0,17,1372,1171.26,1
13500.0,22,633,1196.7700000000002,1
13501.0,242,563,1370.1699999999996,3
13502.0,16,264,292.0,1
13503.0,70,248,216.84999999999997,1
13504.0,63,178,295.93,1
13505.0,67,2511,4504.379999999998,1
13506.0,311,327,464.22,3
13507.0,2,1597,2479.159999999999,1
13508.0,243,24,110.97,3
13509.0,8,1106,979.7200000000001,1
13510.0,0,1390,1797.9599999999982,1
13512.0,260,143,251.20999999999998,3
13513.0,126,109,205.09999999999997,1
13514.0,73,40,152.20000000000002,1
13515.0,72,681,891.1200000000002,1
13516.0,20,985,1389.4100000000003,1
13517.0,59,1378,2147.7699999999995,1
13518.0,85,392,659.4399999999998,1
13519.0,49,24,134.7,1
13520.0,58,1656,3760.949999999999,1
13521.0,0,736,1093.6500000000003,1
13522.0,29,44,125.80000000000001,1
13523.0,32,1759,4174.38,1
13524.0,40,324,680.1800000000001,1
13525.0,14,394,628.78,1
13527.0,33,1711,2311.2600000000007,1
13529.0,78,74,307.76,1
13531.0,204,174,483.8000000000001,2
13532.0,33,129,210.30999999999983,1
13533.0,182,204,270.79000000000013,2
13534.0,1,3046,6127.080000000014,1
13536.0,0,2136,3448.2899999999986,1
13538.0,42,175,1280.85,1
13539.0,85,326,656.84,1
13544.0,39,127,291.4099999999999,1
13546.0,11,359,626.9899999999999,1
13548.0,95,441,682.41,1
13549.0,25,459,920.2799999999997,1
13551.0,318,12,91.80000000000001,3
13552.0,65,1448,3940.6100000000006,1
13555.0,73,2660,4149.2800000000025,1
13557.0,27,546,584.0600000000001,1
13558.0,5,344,605.0599999999998,1
13560.0,6,64,174.37000000000003,1
13561.0,215,83,141.86,2
13562.0,81,757,1799.3299999999988,1
13563.0,83,209,777.5300000000001,1
13564.0,143,663,2850.3,2
13565.0,18,172,240.22000000000006,1
13566.0,40,575,874.7099999999997,1
13568.0,172,70,192.85000000000005,2
13569.0,16,164,373.74999999999994,1
13570.0,242,161,239.49000000000004,3
13571.0,12,1759,2092.32,1
13572.0,205,534,1384.25,2
13573.0,49,303,294.4,1
13575.0,22,449,732.0699999999997,1
13576.0,9,2652,6731.380000000001,1
13577.0,24,811,1716.8999999999987,1
13579.0,14,176,467.03999999999996,1
13581.0,308,30,117.99999999999999,3
13583.0,155,725,781.0300000000002,2
13584.0,306,37,142.40000000000003,3
13587.0,31,200,1077.8,1
13588.0,15,2639,2512.7799999999984,1
13589.0,14,114,379.65000000000003,1
13590.0,10,1850,1987.7199999999996,1
13591.0,64,485,1117.1300000000003,1
13592.0,35,84,247.95999999999995,1
13593.0,107,755,2083.8800000000006,1
13594.0,52,359,396.96999999999997,1
13596.0,5,406,697.04,1
13598.0,46,59,192.9200000000001,1
13599.0,0,3419,5276.739999999999,1
13600.0,311,324,219.51999999999998,3
13601.0,44,548,693.3200000000002,1
13602.0,64,267,428.88999999999993,1
13603.0,25,164,164.34,1
13606.0,28,279,280.53999999999996,1
13607.0,39,290,678.0099999999996,1
13610.0,11,518,1148.3300000000006,1
13611.0,88,770,1185.4000000000003,1
13614.0,23,570,1610.460000000001,1
13615.0,312,195,435.3900000000001,3
13617.0,39,300,544.18,1
13618.0,173,246,177.34000000000003,2
13621.0,116,343,213.85,1
13623.0,30,302,823.1200000000002,1
13626.0,252,209,257.22999999999996,3
13627.0,58,1272,1652.9200000000003,1
13629.0,22,4372,7792.36,1
13630.0,4,1405,2067.88,1
13631.0,99,474,3119.07,1
13632.0,24,1038,2125.52,1
13634.0,32,704,1575.1600000000003,1
13635.0,67,677,1071.0300000000002,1
13636.0,36,598,956.6199999999999,1
13637.0,51,409,810.4999999999998,1
13638.0,15,93,122.64000000000001,1
13639.0,73,800,1033.3400000000001,1
13642.0,215,173,354.7999999999999,2
13643.0,30,273,519.44,1
13644.0,8,2074,2651.000000000001,1
13645.0,119,158,252.1,1
13647.0,9,896,1686.0200000000002,1
13649.0,256,139,346.6000000000001,3
13650.0,16,926,1863.34,1
13651.0,34,33,94.2,1
13652.0,45,578,1095.08,1
13654.0,42,2182,2707.329999999999,1
13655.0,113,605,932.9700000000004,1
13656.0,164,490,379.65000000000003,2
13657.0,10,209,382.13999999999993,1
13658.0,9,1029,2856.870000000004,1
13659.0,196,909,1595.5500000000006,2
13662.0,85,548,916.4400000000002,1
13663.0,178,91,189.47,2
13666.0,59,41,84.65000000000002,1
13667.0,148,154,305.0199999999998,2
13668.0,2,3847,6511.109999999983,1
13669.0,50,237,218.55,1
13670.0,74,282,349.70000000000016,1
13672.0,300,115,444.23999999999995,3
13673.0,18,119,396.9199999999999,1
13675.0,150,330,486.82000000000005,2
13678.0,151,924,232.60000000000005,2
13680.0,0,2605,5242.530000000003,1
13681.0,17,360,827.83,1
13682.0,186,10,59.5,2
13684.0,285,40,70.23000000000002,3
13685.0,2,5056,3119.4400000000014,1
13686.0,182,70,72.0,2
13689.0,62,512,910.0,1
13690.0,58,67,172.25,1
13692.0,24,1228,1509.7700000000002,1
13693.0,324,6,32.0,3
13694.0,3,64821,67426.14000000003,1
13695.0,30,1603,2504.1299999999987,1
13697.0,38,177,151.3,1
13699.0,154,66,308.58,2
13700.0,25,2304,2265.119999999999,1
13703.0,317,10,99.5,3
13704.0,4,1534,2320.8099999999986,1
13705.0,7,363,711.8600000000001,1
13706.0,302,189,330.78999999999996,3
13707.0,266,351,806.4100000000004,3
13708.0,270,306,296.87999999999994,3
13709.0,3,3531,6406.990000000003,1
13710.0,31,176,180.48000000000002,1
13711.0,218,140,252.06000000000003,2
13712.0,246,352,228.83999999999997,3
13715.0,280,571,1104.7399999999998,3
13716.0,268,138,138.28,3
13717.0,31,1960,1457.7600000000002,1
13718.0,245,173,306.55,3
13719.0,14,609,1041.68,1
13720.0,116,501,799.8999999999999,1
13721.0,35,316,524.14,1
13722.0,119,1402,2381.6600000000008,1
13723.0,216,43,199.85000000000002,2
13725.0,49,953,2151.31,1
13726.0,38,1054,1079.6600000000003,1
13727.0,28,162,333.4800000000001,1
13728.0,36,458,1016.1399999999999,1
13730.0,135,488,752.5999999999998,2
13731.0,218,278,610.5899999999999,2
13732.0,27,498,491.86,1
13735.0,24,1177,3004.2999999999975,1
13736.0,4,501,739.7999999999998,1
13737.0,199,125,339.59999999999997,2
13739.0,17,54,216.9,1
13740.0,240,425,350.75,3
13741.0,71,219,670.53,1
13742.0,16,1132,3159.620000000001,1
13743.0,2,1777,1343.0499999999997,1
13744.0,94,1249,1156.36,1
13745.0,150,506,308.53999999999996,2
13747.0,373,8,79.6,3
13748.0,95,439,948.2499999999998,1
13750.0,53,516,1647.2599999999998,1
13751.0,287,152,296.24999999999994,3
13752.0,123,876,1186.2800000000002,1
13753.0,287,512,741.26,3
13754.0,151,214,282.6,2
13755.0,3,1287,2168.0200000000013,1
13756.0,1,3212,5233.919999999995,1
13758.0,11,1844,3190.550000000001,1
13759.0,32,287,659.41,1
13760.0,53,197,286.78999999999996,1
13761.0,49,642,1070.65,1
13762.0,203,544,613.44,2
13763.0,62,731,1740.4599999999998,1
13764.0,70,932,1521.7600000000002,1
13767.0,1,7386,17495.01000000001,1
13769.0,1,1174,2821.1499999999996,1
13771.0,63,1478,2637.200000000001,1
13772.0,33,546,1132.13,1
13774.0,81,192,344.99999999999994,1
13777.0,0,12990,26205.969999999987,1
13778.0,102,70,178.7,1
13780.0,6,318,360.01,1
13781.0,250,30,127.84000000000002,3
13782.0,12,371,911.9999999999992,1
13784.0,9,2493,2462.7899999999995,1
13786.0,366,136,230.4,3
13787.0,75,337,309.04,1
13790.0,3,748,348.79999999999995,1
13791.0,42,1572,1984.32,1
13792.0,65,92,195.54999999999995,1
13798.0,0,24382,37956.279999999984,1
13799.0,116,402,688.8600000000002,1
13800.0,309,331,558.3199999999997,3
13801.0,66,168,324.79999999999995,1
13802.0,137,2863,5292.570000000001,2
13803.0,254,121,277.07000000000005,3
13804.0,30,1498,2635.7900000000004,1
13805.0,51,1900,924.5999999999999,1
13806.0,63,56,256.38,1
13807.0,366,36,112.6,3
13808.0,5,782,1747.66,1
13809.0,304,29,155.05,3
13810.0,28,313,2098.5099999999998,1
13811.0,183,69,1037.25,2
13812.0,41,333,538.9999999999999,1
13813.0,39,554,1380.3099999999995,1
13814.0,55,866,1596.1200000000001,1
13815.0,21,2563,4039.809999999998,1
13816.0,23,278,588.3000000000002,1
13817.0,28,211,382.9799999999999,1
13819.0,301,1109,1140.35,3
13821.0,144,153,385.64,2
13822.0,5,611,632.0000000000001,1
13823.0,18,439,957.6600000000001,1
13824.0,32,768,1698.9399999999998,1
13826.0,157,84,204.35,2
13827.0,57,141,412.0499999999998,1
13828.0,21,311,209.49000000000004,1
13829.0,358,12,102.0,3
13831.0,15,745,2202.99,1
13832.0,17,31,63.449999999999996,1
13833.0,158,118,384.7999999999999,2
13835.0,24,442,834.57,1
13837.0,211,183,271.24000000000007,2
13838.0,5,263,691.7299999999999,1
13841.0,252,100,85.0,3
13842.0,58,1768,3385.619999999999,1
13844.0,10,196,361.62,1
13845.0,64,182,312.98,1
13846.0,24,393,882.5100000000004,1
13848.0,91,3700,1255.0,1
13849.0,51,1016,1537.95,1
13850.0,87,947,1604.1499999999996,1
13851.0,95,1705,2651.46,1
13853.0,8,320,1123.3400000000001,1
13854.0,8,2314,8194.02,1
13856.0,168,504,413.6,2
13858.0,56,75,216.16999999999996,1
13859.0,325,129,201.16,3
13860.0,0,593,1251.8000000000002,1
13862.0,17,1694,2231.410000000001,1
13863.0,244,229,312.00000000000006,3
13865.0,57,204,501.56,1
13866.0,73,57,145.67,1
13867.0,30,513,1015.2900000000002,1
13868.0,6,1964,3192.54,1
13869.0,122,1721,3104.9500000000035,1
13870.0,1,1330,2790.6300000000006,1
13871.0,22,2811,6416.7000000000035,1
13873.0,119,142,397.50000000000006,1
13874.0,357,180,540.45,3
13875.0,53,1316,1786.7900000000004,1
13876.0,63,36,122.69999999999999,1
13877.0,85,108,117.24000000000001,1
13878.0,54,475,1281.53,1
13880.0,20,1842,3219.7700000000004,1
13881.0,3,10174,17329.519999999997,1
13882.0,2,956,1250.9800000000002,1
13883.0,0,1504,2810.2099999999978,1
13884.0,6,303,793.9000000000003,1
13885.0,188,182,506.8000000000001,2
13886.0,70,126,243.56000000000003,1
13887.0,203,147,349.54999999999995,2
13888.0,119,258,605.63,1
13889.0,92,146,416.9,1
13890.0,0,836,1906.7599999999998,1
13892.0,26,983,632.97,1
13893.0,297,190,821.1,3
13894.0,21,369,593.27,1
13895.0,20,1366,2598.019999999999,1
13897.0,49,200,311.15999999999997,1
13898.0,325,133,155.93,3
13899.0,15,156,388.52000000000004,1
13900.0,182,430,740.9499999999997,2
13901.0,71,1739,2867.2,1
13904.0,36,332,332.63999999999993,1
13908.0,79,1486,2392.0499999999984,1
13911.0,56,2731,2580.909999999999,1
13914.0,3,381,638.9499999999999,1
13917.0,49,228,272.04,1
13918.0,49,1140,1212.8400000000001,1
13919.0,52,511,419.4599999999999,1
13922.0,351,93,172.24999999999997,3
13923.0,53,185,351.13000000000005,1
13924.0,1,1618,1995.6200000000003,1
13925.0,35,335,739.85,1
13926.0,22,104,223.85000000000002,1
13927.0,74,214,348.99,1
13928.0,10,129,464.56999999999994,1
13929.0,168,147,882.45,2
13930.0,57,274,337.3399999999999,1
13931.0,85,729,1244.13,1
13932.0,294,72,307.4,3
13933.0,108,205,608.7899999999998,1
13934.0,263,390,922.0999999999997,3
13936.0,170,336,391.88,2
13937.0,168,123,158.85,2
13938.0,34,70,71.66,1
13939.0,22,851,580.3499999999999,1
13940.0,16,516,839.1400000000002,1
13941.0,21,2421,5313.509999999999,1
13946.0,78,443,561.57,1
13947.0,64,44,90.6,1
13948.0,360,40,101.99999999999999,3
13949.0,2,2474,2427.3199999999974,1
13950.0,10,325,761.5600000000001,1
13951.0,175,459,674.4499999999998,2
13952.0,210,1437,3256.051,2
13953.0,6,2724,3515.6800000000003,1
13954.0,1,159,501.24999999999994,1
13955.0,153,154,322.96,2
13956.0,4,491,1026.4200000000003,1
13958.0,371,23,102.45,3
13959.0,78,357,598.1999999999999,1
13960.0,20,142,230.22,1
13962.0,21,87,169.55,1
13963.0,307,460,664.54,3
13967.0,145,42,80.7,2
13969.0,6,4601,9121.190000000002,1
13971.0,8,1870,2814.3,1
13972.0,70,187,190.25000000000009,1
13973.0,286,109,264.7,3
13974.0,48,249,413.59,1
13975.0,30,1739,2549.3299999999995,1
13976.0,206,154,357.9800000000001,2
13978.0,14,315,196.79,1
13979.0,72,639,869.8700000000001,1
13980.0,59,172,200.14000000000001,1
13982.0,38,1140,1882.51,1
13983.0,29,1196,2616.3999999999996,1
13984.0,26,1087,1352.99,1
13985.0,3,3455,7095.730000000006,1
13986.0,16,430,320.46000000000004,1
13988.0,19,3063,4197.120000000001,1
13989.0,65,1313,1266.0799999999997,1
13990.0,212,190,311.3,2
13991.0,11,1000,861.31,1
13992.0,29,64,76.8,1
13993.0,31,908,3523.06,1
13994.0,3,940,2313.140000000001,1
13995.0,14,891,1403.8899999999999,1
13999.0,9,2255,3938.3600000000038,1
14000.0,205,713,637.6100000000001,2
14001.0,45,965,2055.83,1
14002.0,133,877,529.73,1
14004.0,42,2668,4582.639999999999,1
14005.0,9,2478,2874.7200000000007,1
14006.0,115,641,962.1899999999999,1
14009.0,197,369,705.2899999999998,2
14012.0,277,160,328.8,3
14013.0,109,462,473.02,1
14014.0,76,1076,505.18000000000006,1
14015.0,52,378,917.34,1
14016.0,153,2126,4353.96,2
14019.0,46,1040,1444.2600000000004,1
14020.0,16,441,642.8000000000001,1
14021.0,154,192,631.9000000000001,2
14022.0,224,487,440.0,2
14023.0,6,345,584.0699999999998,1
14024.0,121,150,327.7,1
14027.0,60,62,104.82000000000002,1
14029.0,62,198,467.65999999999997,1
14030.0,17,1479,2360.0899999999997,1
14031.0,6,6206,19939.080000000005,1
14032.0,1,2056,3021.3400000000006,1
14034.0,21,531,791.6200000000001,1
14035.0,28,739,1428.0200000000002,1
14036.0,284,268,626.6499999999999,3
14037.0,175,46,147.20000000000005,2
14038.0,77,967,1566.2799999999988,1
14039.0,32,92,152.2,1
14040.0,40,1584,3687.649999999999,1
14041.0,265,94,141.41,3
14044.0,26,308,652.8199999999993,1
14045.0,108,535,1659.75,1
14046.0,283,460,154.98999999999998,3
14047.0,8,385,1327.21,1
14048.0,276,302,444.7299999999999,3
14049.0,16,3894,5724.289999999997,1
14050.0,31,689,746.3600000000001,1
14051.0,0,3771,15743.43999999999,1
14052.0,19,89,225.35999999999993,1
14053.0,123,215,260.25,1
14054.0,64,62,92.46,1
14055.0,105,216,725.6400000000001,1
14056.0,0,4314,8304.89999999998,1
14057.0,23,5044,6288.520000000001,1
14059.0,266,128,183.59999999999997,3
14060.0,4,5398,6145.459999999998,1
14062.0,9,5593,10464.85,1
14064.0,28,2226,1519.1599999999996,1
14066.0,266,45,152.55,3
14067.0,63,361,374.69999999999993,1
14068.0,319,73,265.85,3
14071.0,3,1090,1570.2300000000027,1
14073.0,20,132,162.54,1
14075.0,4,754,942.2599999999998,1
14076.0,128,81,122.46999999999997,1
14077.0,40,268,499.41999999999996,1
14078.0,101,310,1049.3700000000003,1
14079.0,124,301,375.09999999999997,1
14080.0,32,48,45.599999999999994,1
14081.0,266,599,964.3700000000002,3
14082.0,364,110,182.24999999999997,3
14083.0,3,732,1018.4299999999998,1
14085.0,1,3185,4461.289999999997,1
14087.0,2,252,207.17,1
14088.0,9,12737,50568.13,1
14089.0,56,134,161.0,1
14090.0,324,72,76.32000000000001,3
14092.0,7,2071,4090.7200000000025,1
14093.0,11,406,442.8499999999999,1
14096.0,3,16369,73208.66999999969,1
14098.0,36,104,147.34999999999997,1
14099.0,15,2181,3115.370000000001,1
14100.0,137,64,194.9,2
14101.0,73,6942,5976.79,1
14102.0,4,984,1405.8300000000004,1
14104.0,154,72,216.20999999999998,2
14105.0,84,802,1272.1300000000003,1
14107.0,51,1798,2717.9800000000005,1
14108.0,30,382,601.6600000000001,1
14109.0,22,120,208.2,1
14110.0,3,2459,5696.649999999999,1
14111.0,13,459,697.1,1
14112.0,22,1694,3056.1299999999983,1
14113.0,3,855,2302.92,1
14114.0,273,101,386.53,3
14116.0,19,707,1382.7400000000002,1
14117.0,143,72,90.0,2
14119.0,353,2,19.9,3
14121.0,3,2086,2820.0,1
14124.0,83,1618,419.58000000000004,1
14125.0,10,1640,2740.4300000000017,1
14126.0,7,558,768.6300000000001,1
14127.0,122,321,709.7099999999996,1
14128.0,60,564,637.5000000000001,1
14129.0,1,592,1123.86,1
14130.0,318,258,483.85999999999996,3
14132.0,1,3370,3591.930000000001,1
14133.0,129,354,620.9399999999999,1
14135.0,1,3850,4690.31,1
14138.0,1,610,982.3800000000005,1
14139.0,45,510,415.81999999999994,1
14140.0,3,813,950.0499999999996,1
14141.0,2,373,951.2300000000002,1
14142.0,372,313,311.81000000000006,3
14143.0,133,30,115.8,2
14145.0,46,876,4336.2,1
14146.0,8,2988,5432.430000000001,1
14147.0,48,120,498.4,1
14148.0,233,16,157.2,3
14149.0,212,307,633.8100000000001,2
14150.0,35,496,658.6400000000001,1
14152.0,74,723,631.4900000000001,1
14154.0,238,465,1345.6200000000003,3
14155.0,265,25,118.75,3
14156.0,9,58745,121375.1199999998,1
14157.0,19,295,465.33000000000015,1
14158.0,39,781,507.66000000000014,1
14159.0,19,4421,4707.719999999991,1
14161.0,215,455,1110.52,2
14162.0,173,142,289.36000000000007,2
14163.0,86,893,2445.9100000000008,1
14164.0,70,1033,1631.7700000000002,1
14165.0,275,54,122.53999999999999,3
14167.0,38,150,574.8399999999999,1
14171.0,97,167,363.78999999999996,1
14173.0,10,150,450.84000000000003,1
14174.0,32,94,134.46,1
14175.0,50,1569,3336.5400000000004,1
14176.0,296,211,579.8,3
14177.0,84,206,564.3600000000001,1
14178.0,8,1505,1620.93,1
14179.0,40,330,719.7799999999997,1
14180.0,10,728,4856.269999999996,1
14184.0,66,127,452.89,1
14185.0,330,6,197.65,3
14188.0,8,1179,2089.8099999999995,1
14189.0,1,3955,4703.849999999998,1
14191.0,1,3667,4709.510000000002,1
14193.0,67,445,853.3900000000001,1
14194.0,4,5897,11482.289999999985,1
14195.0,201,818,1061.2999999999997,2
14196.0,106,142,335.52,1
14198.0,3,300,739.3,1
14199.0,217,28,185.39999999999998,2
14201.0,59,602,806.84,1
14204.0,1,82,161.02999999999997,1
14205.0,10,309,714.6199999999998,1
14206.0,238,278,348.05999999999995,3
14208.0,94,114,151.73999999999998,1
14209.0,10,694,2079.7300000000005,1
14210.0,90,761,1910.7900000000002,1
14211.0,52,1252,2273.9000000000005,1
14212.0,89,1152,1070.48,1
14213.0,371,244,1192.2000000000003,3
14214.0,30,754,1008.5299999999996,1
14215.0,11,1362,1801.5200000000007,1
14216.0,2,594,1839.3,1
14217.0,1,701,2084.6000000000004,1
14218.0,42,160,169.48000000000002,1
14219.0,3,78,89.94,1
14220.0,246,272,632.4,3
14221.0,41,2192,3437.749999999999,1
14222.0,176,607,683.17,2
14223.0,91,587,1007.0300000000001,1
14224.0,109,514,1050.1200000000001,1
14226.0,28,1315,2262.7400000000002,1
14227.0,25,1829,3386.210000000001,1
14229.0,51,630,1643.8,1
14231.0,178,416,1029.36,2
14232.0,31,1945,2052.2100000000005,1
14233.0,43,689,1477.9300000000007,1
14234.0,21,963,775.4600000000004,1
14235.0,9,1971,3195.8599999999997,1
14236.0,80,310,490.86,1
14237.0,372,38,161.00000000000003,3
14238.0,325,111,146.85,3
14239.0,42,1000,2438.200000000002,1
14240.0,29,418,890.3400000000005,1
14241.0,183,146,213.70000000000002,2
14242.0,234,123,280.55,3
14243.0,8,1238,2641.6599999999994,1
14245.0,175,981,1709.4199999999994,2
14246.0,110,804,1474.0600000000006,1
14247.0,277,47,136.77,3
14248.0,317,102,302.58,3
14250.0,6,1200,1904.0500000000002,1
14251.0,1,1674,2879.7000000000003,1
14256.0,253,418,1003.06,3
14257.0,50,1687,3112.1699999999996,1
14258.0,8,7102,12689.879999999996,1
14259.0,141,68,120.0,2
14261.0,50,406,1163.4499999999998,1
14262.0,7,1645,2618.230000000001,1
14264.0,154,74,348.4700000000001,2
14265.0,108,330,530.18,1
14267.0,150,599,1753.3899999999996,2
14270.0,331,197,492.6499999999999,3
14271.0,225,88,112.32000000000002,2
14272.0,73,599,437.96000000000004,1
14273.0,50,264,559.9700000000001,1
14276.0,87,765,1220.0899999999997,1
14277.0,14,2344,4475.400000000001,1
14280.0,196,52,134.04,2
14282.0,2,2668,3729.3400000000042,1
14284.0,30,165,612.0500000000001,1
14285.0,20,541,1910.0100000000004,1
14286.0,23,4370,4661.689999999999,1
14287.0,7,286,202.03,1
14288.0,211,189,439.35,2
14289.0,8,292,911.2599999999999,1
14290.0,10,917,2321.85,1
14291.0,1,2750,3893.199999999998,1
14292.0,7,1683,4924.529999999998,1
14293.0,2,709,1046.5599999999993,1
14295.0,39,86,177.7,1
14297.0,17,869,1326.5999999999995,1
14298.0,2,58665,52192.159999999974,1
14299.0,7,2285,5075.889999999997,1
14300.0,18,32,43.2,1
14301.0,107,612,648.24,1
14304.0,222,224,569.8000000000001,2
14305.0,70,1109,1914.1599999999999,1
14306.0,50,1077,2103.22,1
14307.0,88,2058,2995.7200000000007,1
14309.0,7,1647,2385.380000000001,1
14311.0,224,167,390.80999999999995,2
14312.0,46,1012,1611.5899999999995,1
14314.0,106,296,120.0,1
14315.0,20,1032,2505.2799999999993,1
14317.0,64,255,508.58,1
14320.0,206,411,612.47,2
14321.0,10,2406,1530.749999999999,1
14323.0,114,360,635.86,1
14326.0,234,107,200.85,3
14327.0,162,139,311.65000000000003,2
14329.0,8,3115,5100.940000000004,1
14331.0,123,252,462.65999999999997,1
14332.0,22,481,866.3099999999998,1
14333.0,63,64,478.95,1
14334.0,16,1732,2564.9600000000005,1
14335.0,15,379,468.26,1
14336.0,16,1759,1614.9100000000008,1
14338.0,157,341,622.2199999999999,2
14339.0,234,186,329.12999999999994,3
14340.0,218,58,134.7,2
14341.0,44,1405,2198.179999999999,1
14342.0,20,357,729.4100000000002,1
14344.0,126,477,889.9300000000002,1
14345.0,38,50,108.97999999999999,1
14346.0,120,605,1021.5800000000002,1
14348.0,259,183,409.57,3
14349.0,9,86,133.50000000000006,1
14350.0,270,200,307.1599999999999,3
14351.0,164,12,51.0,2
14352.0,156,538,1078.96,2
14353.0,214,64,90.6,2
14354.0,5,210,163.62,1
14355.0,365,92,174.4,3
14356.0,59,288,735.5200000000001,1
14357.0,42,148,225.77000000000012,1
14359.0,18,379,941.7800000000002,1
14360.0,31,1151,2128.23,1
14362.0,21,100,161.20000000000002,1
14364.0,108,1967,3717.349999999999,1
14367.0,7,4466,9355.220000000003,1
14368.0,319,36,155.00000000000003,3
14371.0,294,34,100.5,3
14373.0,357,17,76.55,3
14375.0,184,194,257.67999999999995,2
14377.0,190,219,617.05,2
14379.0,43,292,348.1,1
14381.0,51,146,202.6800000000001,1
14382.0,25,1237,626.07,1
14383.0,37,817,1247.6899999999998,1
14385.0,8,159,202.11,1
14386.0,296,54,142.4,3
14387.0,32,819,1770.5600000000013,1
14388.0,8,1949,3253.6400000000012,1
14389.0,8,756,1087.2,1
14390.0,9,2147,4713.170000000002,1
14393.0,217,13,67.94999999999999,2
14395.0,1,1697,3543.5100000000007,1
14396.0,64,225,487.99,1
14397.0,0,1928,2669.2400000000007,1
14400.0,140,458,589.7,2
14401.0,3,4509,4062.9799999999987,1
14403.0,129,525,1525.31,1
14404.0,33,847,1513.9200000000003,1
14406.0,118,77,156.75,1
14407.0,106,1418,2204.3799999999997,1
14408.0,10,1616,2606.53,1
14409.0,70,1302,2210.650000000001,1
14410.0,15,853,1633.8400000000008,1
14411.0,310,196,1063.0,3
14412.0,34,788,778.7300000000002,1
14413.0,361,68,122.7,3
14414.0,91,2515,1508.8300000000004,1
14415.0,0,3049,5988.999999999997,1
14416.0,21,326,490.22,1
14418.0,3,1711,1937.2500000000002,1
14419.0,10,487,1058.0600000000002,1
14420.0,84,335,389.16999999999996,1
14421.0,56,365,813.11,1
